,dttl,swin,dwin,tcprtt,synack,ackdat,label,attack_cat_Analysis,attack_cat_DoS,attack_cat_Exploits,attack_cat_Normal
38833,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38836,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38837,29,255,255,0.013289,0.013151,0.000138,6,0,0,0,1
38838,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38839,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38840,29,255,255,0.000641,0.000503,0.000138,6,0,0,0,1
38842,29,255,255,0.000629,0.000509,0.00012,6,0,0,0,1
38845,29,255,255,0.001032,0.000882,0.00015,6,0,0,0,1
38846,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38848,29,255,255,0.000662,0.000526,0.000136,6,0,0,0,1
38849,29,255,255,0.001635,0.001472,0.000163,6,0,0,0,1
38850,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38851,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38855,29,255,255,0.000633,0.000502,0.000131,6,0,0,0,1
38856,29,255,255,0.000573,0.000459,0.000114,6,0,0,0,1
38860,29,255,255,0.000665,0.000529,0.000136,6,0,0,0,1
38861,29,255,255,0.000712,0.000543,0.000169,6,0,0,0,1
38867,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38873,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38877,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38879,29,255,255,0.000627,0.000508,0.000119,6,0,0,0,1
38885,29,255,255,0.000652,0.000527,0.000125,6,0,0,0,1
38892,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38898,29,255,255,0.000618,0.000505,0.000113,6,0,0,0,1
38899,29,255,255,0.000737,0.000564,0.000173,6,0,0,0,1
38900,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38904,29,255,255,0.000661,0.000524,0.000137,6,0,0,0,1
38905,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38907,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38909,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38910,29,255,255,0.000662,0.000529,0.000133,6,0,0,0,1
38911,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38913,29,255,255,0.00065,0.000521,0.000129,6,0,0,0,1
38914,29,255,255,0.000638,0.000496,0.000142,6,0,0,0,1
38915,29,255,255,0.000597,0.000484,0.000113,6,0,0,0,1
38917,29,255,255,0.000676,0.000538,0.000138,6,0,0,0,1
38918,29,255,255,0.000665,0.000525,0.00014,6,0,0,0,1
38919,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38921,29,255,255,0.000949,0.0008,0.000149,6,0,0,0,1
38922,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38924,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38929,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38931,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38932,29,255,255,0.00058,0.000459,0.000121,6,0,0,0,1
38933,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38936,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38940,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38942,29,255,255,0.000604,0.000493,0.000111,6,0,0,0,1
38946,29,255,255,0.000688,0.000545,0.000143,6,0,0,0,1
38947,29,255,255,0.000602,0.000487,0.000115,6,0,0,0,1
38948,29,255,255,0.000598,0.000487,0.000111,6,0,0,0,1
38950,29,255,255,0.000587,0.000467,0.00012,6,0,0,0,1
38951,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38952,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38954,29,255,255,0.001243,0.001123,0.00012,6,0,0,0,1
38955,29,255,255,0.000697,0.000559,0.000138,6,0,0,0,1
38956,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38962,29,255,255,0.000598,0.000487,0.000111,6,0,0,0,1
38963,29,255,255,0.000715,0.000579,0.000136,6,0,0,0,1
38964,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38965,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38969,29,255,255,0.000748,0.000528,0.00022,6,0,0,0,1
38970,29,255,255,0.000701,0.000558,0.000143,6,0,0,0,1
38971,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38978,29,255,255,0.000687,0.000547,0.00014,6,0,0,0,1
38979,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38981,29,255,255,0.000605,0.000475,0.00013,6,0,0,0,1
38982,29,255,255,0.000619,0.000497,0.000122,6,0,0,0,1
38985,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38987,29,0,0,0.0,0.0,0.0,6,0,0,0,1
38989,29,255,255,0.000683,0.000542,0.000141,6,0,0,0,1
38991,29,255,255,0.000692,0.000554,0.000138,6,0,0,0,1
38992,29,255,255,0.000656,0.000521,0.000135,6,0,0,0,1
38998,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39000,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39001,29,255,255,0.00069,0.000538,0.000152,6,0,0,0,1
39002,29,255,255,0.000649,0.000514,0.000135,6,0,0,0,1
39004,29,255,255,0.000602,0.000453,0.000149,6,0,0,0,1
39008,29,255,255,0.000624,0.0005,0.000124,6,0,0,0,1
39009,29,255,255,0.000639,0.000502,0.000137,6,0,0,0,1
39010,29,255,255,0.000997,0.000842,0.000155,6,0,0,0,1
39012,29,255,255,0.000736,0.000591,0.000145,6,0,0,0,1
39014,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39016,29,255,255,0.0007,0.00058,0.00012,6,0,0,0,1
39017,29,255,255,0.000709,0.000539,0.00017,6,0,0,0,1
39020,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39022,29,255,255,0.000668,0.000534,0.000134,6,0,0,0,1
39023,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39024,29,255,255,0.000668,0.000534,0.000134,6,0,0,0,1
39025,29,255,255,0.000605,0.000487,0.000118,6,0,0,0,1
39026,29,255,255,0.001096,0.000904,0.000192,6,0,0,0,1
39029,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39030,29,255,255,0.000711,0.000549,0.000162,6,0,0,0,1
39031,29,255,255,0.000708,0.000577,0.000131,6,0,0,0,1
39034,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39035,29,255,255,0.000578,0.000456,0.000122,6,0,0,0,1
39037,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39041,29,255,255,0.000599,0.000478,0.000121,6,0,0,0,1
39049,29,255,255,0.000562,0.000438,0.000124,6,0,0,0,1
39053,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39054,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39058,29,255,255,0.000591,0.000447,0.000144,6,0,0,0,1
39060,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39062,29,255,255,0.000648,0.000516,0.000132,6,0,0,0,1
39063,29,255,255,0.000599,0.000476,0.000123,6,0,0,0,1
39066,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39068,29,255,255,0.00064,0.000516,0.000124,6,0,0,0,1
39069,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39072,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39073,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39075,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39076,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39077,29,255,255,0.000642,0.000511,0.000131,6,0,0,0,1
39078,29,255,255,0.000608,0.000475,0.000133,6,0,0,0,1
39082,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39085,29,255,255,0.001051,0.000926,0.000125,6,0,0,0,1
39089,29,255,255,0.000638,0.00052,0.000118,6,0,0,0,1
39090,29,255,255,0.00067,0.000546,0.000124,6,0,0,0,1
39091,29,255,255,0.000863,0.000728,0.000135,6,0,0,0,1
39094,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39095,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39096,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39098,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39099,29,255,255,0.000576,0.000451,0.000125,6,0,0,0,1
39102,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39103,29,255,255,0.000678,0.000556,0.000122,6,0,0,0,1
39104,29,255,255,0.003155,0.00302,0.000135,6,0,0,0,1
39105,29,255,255,0.0006,0.000476,0.000124,6,0,0,0,1
39107,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39112,29,255,255,0.000623,0.000496,0.000127,6,0,0,0,1
39114,29,255,255,0.00066,0.000535,0.000125,6,0,0,0,1
39116,29,255,255,0.0007,0.000555,0.000145,6,0,0,0,1
39118,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39125,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39127,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39128,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39130,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39131,29,255,255,0.000645,0.000513,0.000132,6,0,0,0,1
39138,29,255,255,0.000596,0.000473,0.000123,6,0,0,0,1
39139,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39141,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39143,29,255,255,0.000657,0.000527,0.00013,6,0,0,0,1
39147,29,255,255,0.000639,0.000514,0.000125,6,0,0,0,1
39148,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39149,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39151,29,255,255,0.000593,0.000454,0.000139,6,0,0,0,1
39154,29,255,255,0.00065,0.000508,0.000142,6,0,0,0,1
39155,29,255,255,0.000601,0.000486,0.000115,6,0,0,0,1
39157,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39159,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39160,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39161,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39164,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39165,29,255,255,0.0006,0.000461,0.000139,6,0,0,0,1
39171,29,255,255,0.000647,0.00052,0.000127,6,0,0,0,1
39173,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39176,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39177,29,255,255,0.000648,0.000518,0.00013,6,0,0,0,1
39178,29,255,255,0.00063,0.000501,0.000129,6,0,0,0,1
39179,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39180,29,255,255,0.001292,0.001164,0.000128,6,0,0,0,1
39183,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39184,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39191,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39192,29,255,255,0.000616,0.000499,0.000117,6,0,0,0,1
39194,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39195,29,255,255,0.000639,0.000513,0.000126,6,0,0,0,1
39197,29,255,255,0.000573,0.000454,0.000119,6,0,0,0,1
39198,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39199,29,255,255,0.00063,0.000493,0.000137,6,0,0,0,1
39200,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39202,29,255,255,0.00071,0.000572,0.000138,6,0,0,0,1
39203,29,255,255,0.000589,0.00047,0.000119,6,0,0,0,1
39204,29,255,255,0.000589,0.000473,0.000116,6,0,0,0,1
39205,29,255,255,0.00067,0.000538,0.000132,6,0,0,0,1
39206,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39207,29,255,255,0.000659,0.000514,0.000145,6,0,0,0,1
39208,29,255,255,0.000596,0.000473,0.000123,6,0,0,0,1
39212,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39213,29,255,255,0.000601,0.000484,0.000117,6,0,0,0,1
39214,29,255,255,0.000599,0.000465,0.000134,6,0,0,0,1
39216,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39218,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39220,29,255,255,0.000584,0.000475,0.000109,6,0,0,0,1
39221,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39222,29,255,255,0.000686,0.000558,0.000128,6,0,0,0,1
39224,29,255,255,0.000671,0.000537,0.000134,6,0,0,0,1
39226,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39227,29,255,255,0.000652,0.000516,0.000136,6,0,0,0,1
39228,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39229,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39230,29,255,255,0.0006,0.000477,0.000123,6,0,0,0,1
39231,29,255,255,0.000587,0.000458,0.000129,6,0,0,0,1
39233,29,255,255,0.000684,0.000553,0.000131,6,0,0,0,1
39235,29,255,255,0.000623,0.000487,0.000136,6,0,0,0,1
39236,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39238,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39239,29,255,255,0.000642,0.000475,0.000167,6,0,0,0,1
39241,29,255,255,0.000688,0.000545,0.000143,6,0,0,0,1
39242,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39244,29,255,255,0.000606,0.00048,0.000126,6,0,0,0,1
39248,29,255,255,0.000647,0.000521,0.000126,6,0,0,0,1
39249,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39251,29,255,255,0.000653,0.000535,0.000118,6,0,0,0,1
39254,29,255,255,0.000701,0.000576,0.000125,6,0,0,0,1
39255,29,255,255,0.000572,0.000457,0.000115,6,0,0,0,1
39256,29,255,255,0.000592,0.000454,0.000138,6,0,0,0,1
39257,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39258,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39261,29,255,255,0.000645,0.000514,0.000131,6,0,0,0,1
39263,29,255,255,0.00067,0.000543,0.000127,6,0,0,0,1
39264,29,255,255,0.000658,0.00052,0.000138,6,0,0,0,1
39266,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39267,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39268,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39269,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39274,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39275,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39276,29,255,255,0.000675,0.000535,0.00014,6,0,0,0,1
39277,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39278,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39279,29,255,255,0.000638,0.000517,0.000121,6,0,0,0,1
39281,29,255,255,0.000625,0.000495,0.00013,6,0,0,0,1
39283,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39284,29,255,255,0.000618,0.000494,0.000124,6,0,0,0,1
39285,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39286,29,255,255,0.000632,0.000501,0.000131,6,0,0,0,1
39287,29,255,255,0.00058,0.000455,0.000125,6,0,0,0,1
39290,29,255,255,0.001511,0.001362,0.000149,6,0,0,0,1
39291,29,255,255,0.000636,0.000504,0.000132,6,0,0,0,1
39292,29,255,255,0.000614,0.000488,0.000126,6,0,0,0,1
39293,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39295,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39297,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39298,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39299,29,255,255,0.000634,0.000512,0.000122,6,0,0,0,1
39300,29,255,255,0.000568,0.000457,0.000111,6,0,0,0,1
39303,29,255,255,0.000609,0.000485,0.000124,6,0,0,0,1
39305,29,255,255,0.000706,0.000557,0.000149,6,0,0,0,1
39306,29,255,255,0.000579,0.000459,0.00012,6,0,0,0,1
39308,29,255,255,0.000596,0.000461,0.000135,6,0,0,0,1
39311,29,255,255,0.000567,0.000454,0.000113,6,0,0,0,1
39312,29,255,255,0.000636,0.000505,0.000131,6,0,0,0,1
39314,29,255,255,0.00057,0.000451,0.000119,6,0,0,0,1
39321,29,255,255,0.000597,0.000476,0.000121,6,0,0,0,1
39323,29,255,255,0.000636,0.000498,0.000138,6,0,0,0,1
39324,29,255,255,0.000612,0.000494,0.000118,6,0,0,0,1
39325,29,255,255,0.000618,0.000487,0.000131,6,0,0,0,1
39326,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39327,29,255,255,0.0007,0.00053,0.00017,6,0,0,0,1
39330,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39334,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39336,29,255,255,0.000661,0.000543,0.000118,6,0,0,0,1
39337,29,255,255,0.000807,0.000687,0.00012,6,0,0,0,1
39338,29,255,255,0.000639,0.000527,0.000112,6,0,0,0,1
39339,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39341,29,255,255,0.000622,0.000502,0.00012,6,0,0,0,1
39343,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39344,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39345,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39347,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39349,29,255,255,0.000586,0.000471,0.000115,6,0,0,0,1
39350,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39353,29,255,255,0.000582,0.000459,0.000123,6,0,0,0,1
39356,29,255,255,0.000653,0.00052,0.000133,6,0,0,0,1
39358,29,255,255,0.000714,0.00055,0.000164,6,0,0,0,1
39360,29,255,255,0.000629,0.000504,0.000125,6,0,0,0,1
39363,29,255,255,0.000604,0.00048,0.000124,6,0,0,0,1
39365,29,255,255,0.000613,0.000489,0.000124,6,0,0,0,1
39366,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39368,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39372,29,255,255,0.000722,0.000568,0.000154,6,0,0,0,1
39374,29,255,255,0.000607,0.000484,0.000123,6,0,0,0,1
39375,29,255,255,0.000684,0.000543,0.000141,6,0,0,0,1
39377,29,255,255,0.000701,0.000555,0.000146,6,0,0,0,1
39381,29,255,255,0.000705,0.000575,0.00013,6,0,0,0,1
39382,29,255,255,0.000681,0.000538,0.000143,6,0,0,0,1
39383,29,255,255,0.000684,0.000543,0.000141,6,0,0,0,1
39386,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39387,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39389,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39390,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39391,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39392,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39395,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39396,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39400,29,255,255,0.000675,0.000535,0.00014,6,0,0,0,1
39404,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39405,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39406,29,255,255,0.000619,0.000492,0.000127,6,0,0,0,1
39408,29,255,255,0.000678,0.000543,0.000135,6,0,0,0,1
39409,29,255,255,0.000725,0.000539,0.000186,6,0,0,0,1
39411,29,255,255,0.000599,0.000475,0.000124,6,0,0,0,1
39412,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39413,29,255,255,0.000652,0.000513,0.000139,6,0,0,0,1
39415,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39417,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39418,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39419,29,255,255,0.000674,0.000537,0.000137,6,0,0,0,1
39420,29,255,255,0.000582,0.000467,0.000115,6,0,0,0,1
39429,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39430,29,255,255,0.000696,0.000552,0.000144,6,0,0,0,1
39431,29,255,255,0.000637,0.000494,0.000143,6,0,0,0,1
39432,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39433,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39434,29,255,255,0.000775,0.000577,0.000198,6,0,0,0,1
39435,29,255,255,0.000639,0.000518,0.000121,6,0,0,0,1
39436,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39437,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39438,29,255,255,0.000708,0.000541,0.000167,6,0,0,0,1
39439,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39441,29,255,255,0.000663,0.000549,0.000114,6,0,0,0,1
39442,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39444,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39445,29,255,255,0.001535,0.000494,0.001041,6,0,0,0,1
39446,29,255,255,0.00063,0.000488,0.000142,6,0,0,0,1
39447,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39448,29,255,255,0.000639,0.000504,0.000135,6,0,0,0,1
39450,29,255,255,0.000656,0.000525,0.000131,6,0,0,0,1
39454,29,255,255,0.000597,0.000453,0.000144,6,0,0,0,1
39455,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39456,29,255,255,0.000683,0.000546,0.000137,6,0,0,0,1
39457,29,255,255,0.000684,0.00054,0.000144,6,0,0,0,1
39458,29,255,255,0.000649,0.000524,0.000125,6,0,0,0,1
39459,29,255,255,0.000693,0.000567,0.000126,6,0,0,0,1
39461,29,255,255,0.000682,0.000544,0.000138,6,0,0,0,1
39464,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39466,29,255,255,0.000687,0.000563,0.000124,6,0,0,0,1
39467,29,255,255,0.000643,0.000513,0.00013,6,0,0,0,1
39469,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39471,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39472,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39474,29,255,255,0.000768,0.000529,0.000239,6,0,0,0,1
39477,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39478,29,255,255,0.000681,0.000536,0.000145,6,0,0,0,1
39479,29,255,255,0.000753,0.000604,0.000149,6,0,0,0,1
39481,29,255,255,0.000736,0.000578,0.000158,6,0,0,0,1
39482,29,255,255,0.000652,0.0005,0.000152,6,0,0,0,1
39484,29,255,255,0.000688,0.000536,0.000152,6,0,0,0,1
39485,29,255,255,0.000659,0.000522,0.000137,6,0,0,0,1
39489,29,255,255,0.000665,0.000531,0.000134,6,0,0,0,1
39494,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39495,29,255,255,0.000669,0.000531,0.000138,6,0,0,0,1
39498,29,255,255,0.000731,0.000574,0.000157,6,0,0,0,1
39500,29,255,255,0.000688,0.000543,0.000145,6,0,0,0,1
39502,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39506,29,255,255,0.000632,0.000508,0.000124,6,0,0,0,1
39507,29,255,255,0.000653,0.000545,0.000108,6,0,0,0,1
39510,29,255,255,0.000701,0.000537,0.000164,6,0,0,0,1
39514,29,255,255,0.000712,0.000545,0.000167,6,0,0,0,1
39515,29,255,255,0.000606,0.00049,0.000116,6,0,0,0,1
39521,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39524,29,255,255,0.000604,0.000489,0.000115,6,0,0,0,1
39527,29,255,255,0.00065,0.00051,0.00014,6,0,0,0,1
39528,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39529,29,255,255,0.000581,0.000455,0.000126,6,0,0,0,1
39530,29,255,255,0.000613,0.000483,0.00013,6,0,0,0,1
39532,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39535,29,255,255,0.000617,0.00049,0.000127,6,0,0,0,1
39536,29,255,255,0.00064,0.000523,0.000117,6,0,0,0,1
39539,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39540,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39542,29,255,255,0.000651,0.000542,0.000109,6,0,0,0,1
39546,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39549,29,255,255,0.00071,0.000553,0.000157,6,0,0,0,1
39554,29,255,255,0.000983,0.000856,0.000127,6,0,0,0,1
39556,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39558,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39560,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39563,29,255,255,0.000983,0.000856,0.000127,6,0,0,0,1
39566,29,255,255,0.000654,0.000533,0.000121,6,0,0,0,1
39567,29,255,255,0.000679,0.000539,0.00014,6,0,0,0,1
39568,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39569,29,255,255,0.000709,0.00057,0.000139,6,0,0,0,1
39574,29,255,255,0.000697,0.000556,0.000141,6,0,0,0,1
39579,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39580,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39582,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39585,29,255,255,0.000637,0.000507,0.00013,6,0,0,0,1
39586,29,255,255,0.000682,0.000558,0.000124,6,0,0,0,1
39587,29,255,255,0.000589,0.00047,0.000119,6,0,0,0,1
39588,29,255,255,0.000749,0.000609,0.00014,6,0,0,0,1
39592,29,255,255,0.000684,0.000546,0.000138,6,0,0,0,1
39595,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39596,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39597,29,255,255,0.000621,0.000506,0.000115,6,0,0,0,1
39598,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39600,29,255,255,0.000691,0.000549,0.000142,6,0,0,0,1
39603,29,255,255,0.000572,0.000458,0.000114,6,0,0,0,1
39605,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39607,29,255,255,0.000753,0.000501,0.000252,6,0,0,0,1
39611,29,255,255,0.000679,0.000533,0.000146,6,0,0,0,1
39612,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39613,29,255,255,0.000642,0.000504,0.000138,6,0,0,0,1
39614,29,255,255,0.000599,0.000483,0.000116,6,0,0,0,1
39615,29,255,255,0.000586,0.000474,0.000112,6,0,0,0,1
39616,29,255,255,0.00066,0.000534,0.000126,6,0,0,0,1
39619,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39620,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39621,29,255,255,0.000683,0.000544,0.000139,6,0,0,0,1
39623,29,255,255,0.00062,0.000457,0.000163,6,0,0,0,1
39626,29,255,255,0.00069,0.000528,0.000162,6,0,0,0,1
39629,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39630,29,255,255,0.000666,0.000541,0.000125,6,0,0,0,1
39631,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39632,29,255,255,0.00059,0.000469,0.000121,6,0,0,0,1
39635,29,255,255,0.000698,0.000561,0.000137,6,0,0,0,1
39636,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39638,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39639,29,255,255,0.000798,0.000646,0.000152,6,0,0,0,1
39642,29,255,255,0.000714,0.000566,0.000148,6,0,0,0,1
39643,29,255,255,0.000603,0.000484,0.000119,6,0,0,0,1
39646,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39650,29,255,255,0.000656,0.000508,0.000148,6,0,0,0,1
39651,29,255,255,0.000702,0.000556,0.000146,6,0,0,0,1
39652,29,255,255,0.00069,0.000554,0.000136,6,0,0,0,1
39653,29,255,255,0.000723,0.000589,0.000134,6,0,0,0,1
39654,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39656,29,255,255,0.000585,0.00046,0.000125,6,0,0,0,1
39658,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39661,29,255,255,0.000674,0.000539,0.000135,6,0,0,0,1
39663,29,255,255,0.000744,0.000559,0.000185,6,0,0,0,1
39664,29,255,255,0.000609,0.000484,0.000125,6,0,0,0,1
39665,29,0,0,0.0,0.0,0.0,6,0,0,0,1
39671,29,255,255,0.000683,0.000558,0.000125,6,0,0,0,1
